1 192
1 3894
1 662
1 2842
1 118
1 3661
1 514
1 779
1 3979
1 1616
1 234
1 2778
1 284
1 2026
1 2239
1 3499
1 3036
1 1523
1 2284
1 2055
1 353
1 2330
1 3800
1 3525
1 2974
2 2202
2 2782
2 754
2 1326
2 622
2 696
2 1420
2 14
2 3876
2 3279
2 2792
2 1021
2 78
2 2657
2 3723
2 2872
2 3063
2 2439
2 1636
2 1974
2 2312
2 2955
2 2527
2 831
3 1120
3 3966
3 559
3 2852
3 1551
3 2053
3 1201
3 875
3 1281
4 530
4 2491
4 2855
4 892
4 1709
4 3359
4 141
4 2528
4 2909
4 494
4 14
4 3989
4 2894
4 2096
4 2241
4 3417
4 3210
4 1118
4 3654
4 405
4 817
4 767
4 3640
4 3063
4 673
4 76
4 3964
4 958
4 884
4 1998
4 1765
4 1974
4 2920
5 2070
5 453
5 1105
5 532
5 2089
5 2197
5 3494
5 3816
5 2830
5 1562
5 3805
6 759
6 1291
6 1867
6 610
7 2595
7 3035
7 2040
7 2429
7 430
7 3147
7 1253
7 1617
7 740
7 617
7 3529
7 340
7 2453
7 3138
7 1374
7 422
7 3224
7 1952
7 2647
7 130
7 1989
7 4004
7 3254
7 1397
7 616
7 1996
7 2183
8 3341
8 1954
8 862
8 278
8 1370
8 1829
8 2991
8 1726
8 692
8 1912
8 885
8 3646
8 3248
8 634
8 748
8 502
8 784
8 1303
8 416
8 350
8 3046
8 1817
8 2827
8 2724
8 2603
8 3843
8 201
8 341
8 658
8 2462
8 600
8 860
8 3714
8 1151
8 2482
8 1892
8 3489
9 1738
9 63
9 801
9 1736
9 2849
9 587
9 245
9 1846
9 407
9 1820
9 1271
9 2992
10 2823
10 1659
10 2504
10 2730
10 126
10 2534
10 2152
10 1572
10 124
10 3625
10 1771
10 3111
10 1402
10 2305
10 1921
10 1536
10 830
10 2694
10 3255
10 2456
10 2825
10 2235
10 293
10 1656
10 664
10 703
10 3888
10 3124
10 1650
10 1341
10 2163
10 3655
10 2288
10 2125
10 272
10 4038
10 334
10 106
10 1789
10 578
10 3682
10 129
10 2560
10 3798
10 2416
10 1728
10 685
10 798
10 3252
10 267
10 1216
10 2678
10 2213
10 1719
10 84
10 3611
10 1930
10 3086
10 489
10 478
10 3787
10 2019
10 2192
10 114
10 2119
10 1626
10 180
10 4021
10 1625
10 3533
10 2088
10 3444
10 1318
10 1915
10 1183
10 2397
10 2961
10 962
11 3752
11 337
11 2489
11 2221
11 4010
11 2654
11 3970
11 2487
11 2072
11 365
11 3457
11 3805
11 2606
11 3766
11 635
12 2078
12 1043
12 3290
12 401
12 309
12 2937
12 3998
12 3653
13 679
13 3403
13 1410
13 2544
13 1966
13 1509
13 295
13 2128
13 697
13 2413
13 2621
13 1881
13 377
13 1436
13 3601
13 2835
13 2780
13 2696
13 2446
13 923
13 1772
13 2267
13 48
13 246
13 3061
13 1671
13 624
13 3866
13 3607
13 2789
13 366
13 1769
13 2278
13 657
13 3745
13 1110
13 461
13 780
13 3622
13 200
13 2895
13 3305
13 71
13 1568
13 1232
13 3818
13 3825
13 1288
13 3493
13 2599
13 1692
13 427
13 618
13 3981
13 1476
13 1622
13 1610
13 3507
13 2690
13 154
13 2521
13 105
13 881
13 1146
13 371
13 737
13 3287
13 2954
13 3674
13 197
13 3571
13 3535
13 870
13 2596
13 3469
13 3249
13 576
13 2972
13 601
13 3939
13 2036
13 3828
13 1157
13 3588
13 3537
13 1211
13 1067
13 438
13 285
13 608
13 1994
13 1534
13 2719
13 3645
13 2877
13 2280
13 2629
13 3041
13 3366
13 636
13 2393
